Date,Time,Source Port,Destination Port,Packet Length,Malware Indicators,Anomaly Scores,Alerts/Warnings,Proxy Information,Firewall Logs,IDS/IPS Alerts,Search Engine,OS,Packet Type_Data,Protocol_TCP,Protocol_UDP,Action Taken_Ignored,Action Taken_Logged,Severity Level_Low,Severity Level_Medium,Attack Type_Intrusion,Attack Type_Malware,Traffic Type_FTP,Traffic Type_HTTP,Log Source_Server
2020-06-02,23:04:31,41882,53344,482,1.0,75.8,0.0,0,1.0,1.0,Opera,Windows,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-30,17:23:46,38611,30861,302,1.0,55.33,1.0,0,0.0,1.0,Opera,Windows,0,1,0,0,0,0,0,1,0,0,0,1
2020-11-12,04:02:14,64596,25474,1266,0.0,52.32,1.0,1,0.0,0.0,Safari,iOS,1,1,0,0,0,0,0,1,0,0,0,1
2022-06-13,20:37:07,5558,24448,1077,0.0,79.46,0.0,1,1.0,1.0,Chrome,Linux,0,0,1,1,0,0,0,0,0,0,1,1
2022-09-13,13:24:41,38615,36051,492,1.0,58.68,1.0,1,0.0,1.0,Opera,Linux,0,1,0,0,1,1,0,0,0,0,0,0
2021-11-20,13:10:27,5324,8139,314,1.0,39.5,0.0,0,0.0,0.0,Opera,Windows,0,0,0,0,1,0,0,1,0,0,0,0
2021-12-09,16:39:59,37597,21740,949,0.0,90.95,1.0,0,0.0,0.0,MSIE,Windows,0,1,0,0,0,1,0,1,0,0,0,1
2022-11-16,08:28:51,51370,22675,913,0.0,84.61,1.0,0,1.0,1.0,Chrome,macOS,1,0,0,0,1,0,0,1,0,0,1,1
2022-01-02,19:05:25,4143,1782,120,0.0,80.6,1.0,1,0.0,0.0,Firefox,Windows,0,0,1,1,0,1,0,0,1,0,0,1
2021-05-16,05:04:22,24610,10128,1164,0.0,18.65,0.0,1,0.0,1.0,Safari,iOS,1,0,1,0,1,1,0,0,0,1,0,0
2022-04-25,21:01:41,44175,56501,376,0.0,29.31,1.0,1,0.0,1.0,Firefox,Windows,1,0,1,1,0,0,1,0,0,0,1,0
2021-03-08,13:47:40,43475,39021,1059,1.0,74.81,0.0,1,0.0,1.0,Chrome,Windows,1,1,0,0,1,1,0,0,0,0,0,0
2020-01-24,19:34:51,40491,54334,1030,0.0,69.15,0.0,0,1.0,1.0,Firefox,Windows,1,0,0,1,0,0,1,0,0,1,0,1
2020-05-05,03:14:19,47924,17017,923,1.0,34.58,1.0,1,1.0,1.0,MSIE,Windows,1,1,0,0,0,1,0,1,0,0,0,1
2020-01-30,00:09:18,49768,12745,299,1.0,48.78,0.0,1,1.0,0.0,Safari,iOS,1,0,1,0,1,0,0,1,0,0,0,0
2020-12-28,13:09:33,61804,13525,794,0.0,58.0,1.0,1,1.0,1.0,Firefox,Windows,1,1,0,0,0,1,0,0,0,0,1,1
2022-10-15,18:36:49,41062,50811,77,1.0,11.61,1.0,0,0.0,0.0,Chrome,Windows,1,0,1,1,0,0,1,0,1,1,0,1
2020-11-23,12:34:41,51648,3389,1130,1.0,61.43,0.0,1,0.0,0.0,Safari,iOS,1,0,1,0,1,0,0,0,0,0,0,1
2020-12-17,15:27:09,5925,20241,321,1.0,44.2,0.0,1,0.0,1.0,Chrome,Linux,1,1,0,0,1,0,1,1,0,0,0,0
2021-06-28,09:50:39,58817,26153,315,0.0,90.21,1.0,1,1.0,0.0,Firefox,Linux,1,0,1,1,0,1,0,0,1,0,0,0
2023-07-09,10:19:09,8972,53980,1355,0.0,27.94,0.0,0,1.0,1.0,Safari,iOS,1,0,0,0,1,0,0,0,0,0,1,0
2020-04-03,20:31:04,30271,37762,1051,0.0,35.46,1.0,1,0.0,1.0,MSIE,Windows,1,0,1,0,1,0,1,1,0,1,0,0
2020-08-28,00:15:27,36239,42276,226,1.0,23.36,1.0,0,1.0,1.0,Opera,Windows,0,1,0,1,0,0,1,0,0,0,0,1
2023-05-19,00:09:07,20613,48528,726,0.0,18.24,0.0,0,0.0,1.0,Safari,macOS,1,1,0,1,0,0,0,0,1,0,1,1
2023-01-25,00:10:44,34450,40269,1324,0.0,45.9,1.0,1,1.0,1.0,Safari,iOS,0,1,0,0,0,1,0,0,0,1,0,1
2022-10-23,13:13:52,57869,19270,950,1.0,6.51,0.0,1,1.0,0.0,MSIE,Windows,1,1,0,0,1,0,0,0,0,1,0,0
2021-05-15,11:55:00,34549,46545,990,0.0,44.59,0.0,0,0.0,1.0,Firefox,Windows,0,0,0,1,0,0,1,0,1,1,0,0
2021-11-10,06:55:46,14797,20978,641,1.0,40.82,0.0,1,1.0,0.0,MSIE,Windows,1,0,1,1,0,1,0,0,1,0,0,0
2023-05-03,07:33:58,40610,54490,991,0.0,94.61,1.0,1,1.0,0.0,Safari,macOS,1,0,1,1,0,1,0,0,0,1,0,1
2022-03-19,19:42:43,44969,35022,598,0.0,62.03,1.0,0,0.0,1.0,Chrome,Windows,1,0,0,0,1,0,0,0,0,0,0,1
2023-03-20,02:44:33,10854,26177,950,0.0,82.05,1.0,0,0.0,1.0,MSIE,Windows,0,0,0,0,1,1,0,0,1,0,1,0
2023-04-24,11:08:02,12342,25882,386,1.0,32.66,1.0,0,0.0,0.0,Chrome,Linux,0,0,1,0,0,0,1,0,0,1,0,1
2021-06-03,02:27:54,52942,9440,1206,0.0,39.63,0.0,1,1.0,1.0,Safari,iOS,1,1,0,0,0,1,0,0,0,0,0,1
2022-01-19,14:45:27,26565,11537,1005,1.0,3.12,0.0,1,1.0,0.0,MSIE,Windows,0,1,0,1,0,0,0,0,1,0,1,0
2023-03-05,21:24:14,20215,49987,1150,1.0,61.4,1.0,1,1.0,1.0,MSIE,Windows,0,0,0,0,0,0,1,0,1,1,0,0
2023-06-20,08:36:43,53118,39994,749,1.0,24.38,1.0,1,1.0,0.0,Safari,iOS,0,0,1,0,1,0,0,0,0,0,0,1
2022-09-28,09:02:55,62233,58586,685,0.0,91.09,0.0,1,0.0,1.0,Safari,iOS,0,1,0,0,0,1,0,0,0,0,0,0
2022-05-02,02:46:34,15901,48959,195,1.0,14.44,0.0,1,1.0,0.0,Opera,Linux,1,0,1,1,0,1,0,1,0,0,0,0
2023-05-04,19:47:20,43531,54278,495,1.0,42.66,0.0,1,1.0,0.0,Safari,Windows,1,0,1,1,0,1,0,0,0,0,1,1
2020-10-12,08:37:41,53374,13619,215,1.0,31.11,1.0,1,1.0,0.0,Safari,iOS,0,1,0,1,0,0,0,1,0,0,1,0
2023-09-21,23:40:55,36500,50601,579,0.0,45.85,1.0,1,1.0,1.0,MSIE,Windows,1,0,0,0,0,0,1,0,0,0,0,1
2021-10-27,14:07:54,25242,9105,203,0.0,56.36,1.0,0,1.0,1.0,Safari,Windows,1,0,1,0,0,0,0,1,0,0,0,0
2023-10-05,12:27:21,50759,5521,736,0.0,56.0,0.0,0,1.0,1.0,Chrome,macOS,0,1,0,1,0,1,0,0,1,0,0,1
2023-02-24,09:09:10,16403,24995,762,0.0,18.32,1.0,1,1.0,1.0,Safari,Windows,0,0,0,0,0,0,1,0,1,0,0,1
2020-12-19,19:15:39,64944,38935,760,0.0,97.61,1.0,0,1.0,1.0,Chrome,macOS,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,21:04:38,23158,50615,560,1.0,40.42,1.0,1,1.0,0.0,Firefox,Android,1,0,1,0,0,0,1,1,0,1,0,0
2022-11-13,01:59:59,41361,20849,571,0.0,38.47,1.0,0,0.0,1.0,Opera,Linux,0,0,0,1,0,0,1,0,1,1,0,1
2020-02-15,21:19:22,6047,45656,789,1.0,2.62,0.0,1,0.0,1.0,Safari,iOS,1,0,1,0,0,0,0,0,0,0,1,1
2023-01-04,07:39:34,12023,22519,524,1.0,35.78,0.0,0,1.0,1.0,Opera,Windows,1,0,0,0,1,1,0,0,1,1,0,0
2020-11-12,22:38:36,38546,16043,805,1.0,56.73,0.0,1,1.0,0.0,Safari,Windows,0,1,0,0,1,1,0,1,0,0,1,1
2023-03-17,16:17:41,35560,47038,665,1.0,81.46,1.0,0,0.0,1.0,Safari,iOS,1,0,1,0,1,0,1,0,1,0,0,1
2021-12-22,12:42:19,30508,39234,203,1.0,8.94,1.0,0,1.0,0.0,MSIE,Windows,0,0,1,0,1,0,0,0,1,1,0,0
2023-05-20,21:36:06,49749,20983,499,1.0,23.96,0.0,0,0.0,0.0,Opera,Windows,1,0,0,1,0,1,0,0,1,1,0,1
2022-04-30,09:13:57,31885,45843,118,1.0,87.85,0.0,1,1.0,1.0,MSIE,Windows,0,1,0,0,0,0,1,1,0,0,0,1
2023-09-18,10:37:50,17381,45111,607,1.0,37.95,1.0,1,1.0,1.0,Safari,Windows,0,1,0,0,1,1,0,1,0,1,0,0
2021-07-07,13:04:09,2097,19623,366,1.0,36.75,0.0,1,0.0,1.0,MSIE,Windows,0,0,1,0,1,0,1,1,0,0,0,0
2022-07-08,18:18:48,7926,63259,1480,1.0,53.28,1.0,0,1.0,0.0,Firefox,Android,1,0,1,0,0,0,1,0,0,1,0,1
2023-08-06,20:44:35,37392,61258,1059,1.0,1.3,1.0,0,1.0,0.0,Firefox,macOS,1,1,0,0,0,0,0,0,1,0,0,1
2020-04-07,15:47:25,58709,43309,1310,1.0,40.89,0.0,0,1.0,1.0,Firefox,Linux,1,1,0,0,1,0,1,0,0,0,0,0
2021-03-14,11:57:14,57408,22857,1164,1.0,14.36,1.0,1,0.0,1.0,Opera,Linux,0,0,1,1,0,1,0,0,0,1,0,1
2022-12-01,22:51:29,8149,38832,1301,0.0,39.84,1.0,0,1.0,0.0,MSIE,Windows,1,0,0,1,0,0,1,1,0,1,0,1
2022-07-21,03:34:35,21812,41700,1500,1.0,11.2,0.0,1,0.0,1.0,Opera,Linux,0,0,1,0,1,0,1,1,0,0,0,1
2020-03-04,09:27:01,38892,27207,1364,0.0,73.81,1.0,0,1.0,0.0,Chrome,Linux,1,0,1,0,1,0,1,0,0,0,0,0
2021-04-06,13:38:07,36468,15325,1145,0.0,18.54,0.0,1,0.0,0.0,Safari,iOS,1,0,1,1,0,0,0,1,0,0,0,0
2021-06-10,17:25:25,7208,21879,450,0.0,98.75,0.0,0,1.0,0.0,Opera,Windows,1,0,1,0,0,0,0,0,0,0,0,1
2022-02-28,04:23:11,5580,63180,1109,0.0,80.31,1.0,0,0.0,0.0,Safari,Windows,1,1,0,0,0,0,1,0,0,0,1,1
2021-09-30,15:42:06,8095,42831,1292,0.0,27.22,1.0,1,0.0,0.0,Chrome,Windows,1,0,1,1,0,0,1,0,1,0,0,0
2022-03-29,18:06:08,15661,45293,1058,0.0,86.39,1.0,1,1.0,1.0,Safari,iOS,0,0,1,0,1,1,0,0,1,0,1,1
2020-07-23,14:15:06,30184,34856,1135,0.0,7.39,1.0,0,1.0,1.0,Chrome,Linux,0,0,0,0,0,0,1,1,0,1,0,1
2020-09-18,17:45:59,57622,51547,591,1.0,73.05,1.0,1,0.0,1.0,Opera,Linux,0,0,0,0,0,0,0,0,0,0,1,0
2022-08-03,00:12:40,45144,60931,177,1.0,28.58,0.0,0,0.0,0.0,Safari,Windows,1,0,1,0,0,0,1,1,0,0,1,1
2021-03-24,21:46:51,34375,33488,229,0.0,48.79,0.0,0,1.0,1.0,Firefox,Windows,1,0,1,0,0,1,0,0,0,0,0,0
2020-10-30,11:33:47,5241,5760,1153,1.0,39.47,0.0,1,0.0,1.0,Chrome,Windows,0,0,1,0,1,0,0,0,0,0,0,0
2021-07-01,14:35:41,17219,35638,462,0.0,86.26,0.0,1,0.0,0.0,MSIE,Windows,0,1,0,0,0,0,0,0,1,0,1,1
2022-09-09,16:59:06,54885,57552,879,0.0,31.74,0.0,0,1.0,1.0,Opera,Linux,0,0,1,0,0,0,1,0,1,0,1,0
2020-10-29,14:07:23,34050,28539,222,1.0,0.45,0.0,1,1.0,0.0,Opera,Windows,0,0,1,0,0,1,0,0,1,1,0,0
2022-05-03,01:57:52,9813,19178,341,0.0,91.36,1.0,1,1.0,1.0,Firefox,Linux,0,1,0,0,0,0,0,0,0,0,1,1
2022-11-27,05:11:46,32311,21983,1131,0.0,57.84,1.0,0,0.0,0.0,Safari,iOS,0,0,1,0,0,0,1,0,0,0,0,1
2022-05-06,10:33:28,16832,31121,1161,0.0,24.47,1.0,0,0.0,1.0,Firefox,Linux,0,0,0,1,0,1,0,0,1,0,1,1
2021-12-20,20:05:07,43624,49357,1142,1.0,63.57,1.0,0,1.0,0.0,Opera,Linux,1,0,0,0,1,0,1,1,0,0,0,1
2020-07-17,03:07:24,36192,35888,1046,1.0,4.79,1.0,0,0.0,0.0,MSIE,Windows,0,0,0,0,1,0,1,1,0,0,1,1
2020-05-30,14:11:37,5005,28844,332,0.0,8.06,1.0,1,1.0,0.0,Chrome,Windows,0,1,0,1,0,0,1,0,0,0,0,1
2020-07-05,13:45:50,65108,46112,174,0.0,96.48,1.0,0,0.0,1.0,Safari,iOS,0,0,1,0,0,1,0,0,1,0,0,1
2022-12-04,01:14:25,58781,50679,277,1.0,69.48,0.0,0,0.0,0.0,Safari,macOS,1,0,1,0,1,0,1,1,0,1,0,0
2021-05-06,22:40:51,38624,34198,73,0.0,52.57,0.0,1,1.0,1.0,Firefox,Android,0,1,0,1,0,0,1,0,0,0,0,0
2020-10-07,22:58:31,45051,61893,1060,1.0,47.85,1.0,0,0.0,1.0,MSIE,Windows,0,1,0,0,0,1,0,0,1,1,0,1
2020-10-02,21:00:49,5655,5439,524,1.0,18.3,1.0,1,1.0,0.0,Chrome,macOS,1,0,1,0,0,0,1,1,0,1,0,1
2022-09-07,10:49:43,45730,36082,671,1.0,44.43,1.0,1,1.0,1.0,Opera,Linux,0,0,1,0,1,1,0,0,1,0,0,1
2020-08-28,07:25:28,12280,5014,684,1.0,71.37,1.0,1,0.0,1.0,MSIE,Windows,1,0,1,0,1,0,0,0,0,1,0,1
2023-07-19,01:22:01,46299,58720,550,1.0,37.8,1.0,0,0.0,1.0,Safari,macOS,0,0,1,1,0,0,0,0,1,0,0,0
2021-12-09,04:00:01,59405,29443,208,1.0,36.79,0.0,1,0.0,1.0,Chrome,Linux,1,1,0,0,0,0,1,0,1,0,0,0
2021-06-24,21:22:14,54280,59527,1142,0.0,42.19,1.0,0,0.0,0.0,MSIE,Windows,1,0,1,0,0,0,0,0,1,1,0,0
2023-03-31,17:31:53,19718,5551,1375,0.0,43.05,1.0,1,0.0,0.0,Safari,macOS,0,0,0,0,0,1,0,0,1,0,0,1
2022-10-02,11:57:51,40196,53633,1472,1.0,82.4,1.0,0,1.0,1.0,Chrome,Linux,1,0,1,1,0,1,0,0,0,0,0,0
2022-10-11,17:48:44,51897,49611,1014,0.0,61.66,1.0,1,0.0,1.0,MSIE,Windows,0,1,0,0,1,1,0,1,0,1,0,0
2021-06-10,14:55:43,52984,31230,1054,0.0,21.29,1.0,1,0.0,0.0,MSIE,Windows,0,1,0,0,1,1,0,0,1,1,0,1
2022-06-26,15:32:10,25616,7919,818,0.0,38.71,0.0,1,1.0,1.0,Firefox,macOS,0,0,1,1,0,0,0,0,1,0,1,0
2021-06-09,04:44:49,60230,20616,710,1.0,19.35,1.0,0,1.0,1.0,Safari,iOS,0,0,1,0,0,0,0,0,0,0,1,1
2020-02-15,03:06:01,51030,47714,806,0.0,88.35,0.0,0,0.0,0.0,Safari,Windows,0,1,0,0,0,1,0,0,1,0,0,0
2023-03-23,08:08:00,37905,26510,1164,1.0,46.19,0.0,1,0.0,0.0,Chrome,Windows,1,0,0,0,1,0,0,0,1,1,0,1
2020-05-08,21:34:29,51324,35046,614,0.0,29.91,0.0,0,0.0,1.0,Safari,Windows,0,0,1,0,0,0,0,1,0,0,1,1
2023-08-18,04:17:50,16918,59913,490,0.0,86.64,0.0,1,1.0,1.0,Opera,Linux,0,0,0,0,0,0,1,1,0,1,0,0
2020-10-22,10:24:24,52033,29916,1036,1.0,40.39,1.0,1,0.0,1.0,Safari,macOS,0,0,0,0,0,1,0,0,1,0,0,0
2022-02-07,00:35:51,4565,38228,209,1.0,67.55,1.0,0,1.0,0.0,Opera,Linux,0,1,0,0,0,1,0,0,1,0,1,1
2020-11-11,05:20:03,50188,3827,1085,1.0,96.18,1.0,1,0.0,1.0,Safari,iOS,0,0,1,0,1,0,0,1,0,0,0,0
2022-02-15,20:58:56,5712,10745,370,1.0,67.93,1.0,1,0.0,1.0,Opera,Linux,1,0,1,1,0,0,0,0,0,0,1,0
2023-05-30,05:19:14,50337,35950,1140,0.0,98.63,0.0,1,1.0,0.0,Opera,Windows,0,1,0,0,0,0,0,0,0,1,0,0
2023-10-09,08:57:24,57869,62741,646,0.0,7.55,1.0,0,0.0,1.0,Safari,Windows,0,1,0,1,0,1,0,0,1,0,0,1
2023-08-11,19:10:03,30925,46881,488,1.0,47.38,1.0,0,1.0,0.0,Chrome,Linux,0,0,0,1,0,0,1,1,0,1,0,1
2022-10-24,13:35:04,33320,40816,395,1.0,49.44,0.0,1,0.0,1.0,Opera,Linux,1,0,1,1,0,0,1,1,0,0,0,0
2022-01-31,10:52:21,53983,16852,931,0.0,51.66,1.0,0,0.0,0.0,Opera,Linux,1,0,1,0,0,1,0,0,1,0,1,1
2021-05-05,19:22:12,15426,47742,404,1.0,45.95,0.0,1,0.0,0.0,Safari,Windows,1,1,0,1,0,1,0,1,0,0,1,1
2021-01-28,16:05:19,18183,49716,1039,1.0,39.86,0.0,1,1.0,0.0,Safari,Windows,0,0,0,1,0,1,0,0,0,0,0,0
2022-12-13,23:42:46,63976,63618,409,0.0,10.15,0.0,1,1.0,0.0,Safari,macOS,1,0,0,0,1,1,0,0,1,0,1,1
2023-01-15,12:30:45,13843,19444,322,0.0,30.79,0.0,0,0.0,1.0,MSIE,Windows,0,0,0,0,1,0,0,0,1,0,0,1
2022-04-11,05:48:09,7792,3225,476,0.0,89.15,1.0,0,1.0,0.0,Firefox,Windows,1,0,1,1,0,0,0,1,0,1,0,0
2023-06-17,20:16:27,43990,47937,1361,0.0,39.55,1.0,1,0.0,0.0,MSIE,Windows,0,0,0,0,1,1,0,0,0,1,0,0
2020-10-20,04:13:18,58960,4590,391,1.0,1.55,1.0,0,1.0,0.0,Safari,Windows,1,1,0,0,1,0,1,0,0,0,0,1
2023-01-21,12:45:17,33864,55290,1215,1.0,5.52,0.0,0,1.0,1.0,Safari,iOS,1,0,1,1,0,0,1,1,0,0,1,0
2023-06-17,18:14:44,61576,61578,1413,0.0,97.75,1.0,1,0.0,1.0,Firefox,Windows,1,0,0,1,0,0,1,1,0,0,0,1
2021-10-30,21:28:51,27955,54283,145,1.0,84.98,0.0,1,0.0,0.0,MSIE,Windows,0,1,0,0,0,0,0,0,0,0,1,1
2021-05-30,02:05:50,23624,4888,210,0.0,75.89,0.0,1,1.0,1.0,Opera,Linux,0,0,0,0,0,0,1,1,0,1,0,0
2023-02-07,17:46:42,36181,55162,1187,0.0,95.62,1.0,0,1.0,1.0,MSIE,Windows,1,1,0,1,0,1,0,0,0,0,0,1
2020-07-04,19:46:29,4173,36900,87,1.0,10.57,1.0,0,0.0,1.0,Firefox,Windows,1,0,1,1,0,0,0,0,1,1,0,0
2021-06-27,03:24:10,36210,15121,625,0.0,13.73,0.0,0,0.0,1.0,Chrome,Windows,1,1,0,1,0,0,0,0,1,0,0,0
2020-02-23,19:15:02,21800,61281,101,1.0,31.04,0.0,0,1.0,1.0,MSIE,Windows,0,0,0,0,1,0,1,0,1,0,0,1
2020-07-27,08:26:09,26750,25423,1321,0.0,16.35,0.0,0,0.0,0.0,MSIE,Windows,0,0,1,1,0,0,0,0,1,1,0,1
2021-08-20,19:24:33,6788,46649,581,0.0,59.7,1.0,1,0.0,0.0,Firefox,Android,1,0,0,0,0,0,0,0,1,0,1,1
2020-05-09,14:33:42,19493,44051,194,0.0,78.49,1.0,0,1.0,1.0,Safari,iOS,0,0,0,0,0,1,0,1,0,0,0,1
2022-07-25,21:55:35,34472,17413,354,0.0,47.31,1.0,1,0.0,1.0,Safari,macOS,0,0,0,0,0,0,0,0,1,1,0,0
2021-05-13,07:12:31,11111,56540,773,0.0,75.71,0.0,1,0.0,0.0,Opera,Linux,1,0,1,1,0,0,1,0,1,0,0,1
2023-07-16,21:54:28,22760,3685,829,0.0,40.69,0.0,1,0.0,0.0,Chrome,Windows,0,0,1,0,1,1,0,0,1,0,1,0
2020-11-26,04:18:53,23378,49409,1292,1.0,42.52,0.0,1,1.0,0.0,Firefox,macOS,0,1,0,0,1,0,1,1,0,0,0,0
2022-01-06,12:23:51,40312,39104,1150,0.0,55.23,0.0,1,0.0,0.0,Opera,Windows,0,1,0,0,1,0,1,0,1,0,0,0
2023-10-10,22:31:23,57645,51242,869,1.0,77.27,1.0,1,1.0,1.0,Safari,Windows,1,0,1,1,0,1,0,0,0,1,0,1
2020-06-11,16:33:57,4397,34124,835,0.0,90.47,0.0,1,1.0,1.0,Firefox,macOS,1,0,0,0,0,0,1,1,0,0,0,1
2022-06-07,11:28:08,19793,32184,1359,1.0,35.36,1.0,0,0.0,1.0,Opera,Linux,0,0,0,0,0,0,1,1,0,0,0,1
2020-01-02,09:10:24,5262,13354,317,1.0,66.69,0.0,0,1.0,0.0,Opera,Linux,0,0,1,0,0,0,0,1,0,0,1,1
2023-04-11,01:00:25,23180,37089,821,0.0,75.25,1.0,0,1.0,0.0,Chrome,Linux,1,0,1,1,0,0,0,0,0,1,0,0
2021-04-13,07:08:34,28273,23404,926,0.0,21.07,1.0,1,1.0,0.0,Chrome,macOS,1,0,0,0,0,0,1,1,0,0,0,0
2020-02-15,14:22:26,29730,7894,306,0.0,61.91,1.0,1,0.0,0.0,MSIE,Windows,0,0,1,1,0,0,1,0,1,1,0,0
2023-09-23,16:44:31,2978,33113,132,1.0,39.89,1.0,1,1.0,1.0,Firefox,Android,1,0,1,1,0,0,0,0,0,0,1,1
2021-08-14,20:38:28,21236,9972,1479,1.0,33.97,1.0,0,0.0,1.0,Safari,Windows,0,0,0,0,0,1,0,1,0,0,0,0
2021-12-12,23:04:25,54743,8598,457,1.0,1.42,0.0,0,0.0,0.0,Chrome,macOS,1,0,1,0,0,1,0,0,1,1,0,1
2023-08-19,08:16:43,35893,6824,227,0.0,63.62,1.0,1,1.0,1.0,MSIE,Windows,1,0,0,1,0,1,0,0,1,0,0,0
2021-03-19,06:32:04,39258,39274,1172,0.0,47.97,1.0,1,0.0,1.0,Safari,macOS,0,0,0,1,0,1,0,1,0,1,0,1
2021-09-08,14:15:52,43752,6990,606,1.0,59.58,1.0,0,0.0,0.0,Firefox,macOS,0,0,0,1,0,0,1,0,1,0,1,0
2022-11-30,23:23:58,43923,62864,824,1.0,10.3,1.0,1,0.0,1.0,Safari,macOS,0,0,0,1,0,1,0,1,0,0,1,0
2022-05-20,21:09:27,59303,57082,329,0.0,34.51,1.0,1,0.0,1.0,Firefox,Windows,0,0,0,0,1,0,0,0,1,1,0,0
2021-05-15,11:07:48,16429,2055,667,0.0,60.71,1.0,1,1.0,1.0,Safari,macOS,1,0,1,0,0,1,0,0,0,0,1,0
2022-03-17,23:29:40,37904,11881,1471,0.0,24.66,0.0,1,1.0,1.0,Opera,Windows,0,0,1,1,0,0,1,0,1,0,0,0
2020-06-25,07:44:49,52034,10221,690,0.0,32.83,1.0,1,1.0,1.0,MSIE,Windows,0,0,1,0,1,1,0,0,1,0,0,0
2023-02-05,20:29:34,34943,20342,1238,0.0,98.03,1.0,1,0.0,1.0,MSIE,Windows,1,0,0,0,1,0,1,0,1,1,0,0
2023-04-06,15:14:14,12503,35545,1014,1.0,24.24,0.0,1,0.0,0.0,Chrome,Windows,0,0,0,0,1,0,1,0,1,0,1,0
2020-05-15,19:56:20,6436,27881,126,0.0,25.7,0.0,1,0.0,0.0,Opera,Windows,1,0,0,0,1,0,0,0,0,0,1,0
2022-05-23,06:08:09,27555,3922,1051,0.0,27.7,1.0,1,0.0,1.0,Safari,iOS,1,1,0,0,0,1,0,0,0,1,0,1
2021-06-22,18:43:53,40084,64600,117,0.0,37.16,0.0,1,0.0,1.0,Safari,Windows,1,1,0,1,0,0,1,0,1,0,0,0
2023-03-21,01:11:01,21959,38340,549,0.0,70.27,0.0,0,1.0,1.0,Safari,iOS,0,1,0,0,0,0,0,0,0,0,0,0
2021-11-09,18:03:36,63321,28049,922,1.0,69.66,1.0,1,0.0,0.0,Opera,Windows,1,0,1,1,0,0,0,0,1,0,1,0
2021-03-07,00:08:22,4500,62957,1361,1.0,17.6,0.0,0,0.0,0.0,Safari,Windows,1,0,1,1,0,0,1,0,0,0,0,0
2022-03-29,14:04:47,44177,62453,858,0.0,46.49,0.0,0,0.0,1.0,Firefox,macOS,0,0,0,1,0,1,0,0,0,1,0,1
2020-03-09,16:11:16,5773,64932,332,1.0,36.88,0.0,1,0.0,1.0,Opera,Linux,1,0,0,1,0,1,0,0,1,0,1,0
2020-12-30,14:59:39,10100,32019,355,0.0,24.24,1.0,0,1.0,1.0,Safari,Windows,0,0,1,0,1,0,0,0,1,0,0,1
2022-08-09,07:52:19,43890,34985,1496,0.0,77.12,1.0,1,1.0,0.0,Firefox,Linux,0,0,0,0,0,1,0,0,1,1,0,0
2022-04-15,20:58:29,60102,23995,1225,1.0,45.54,1.0,0,0.0,0.0,Chrome,macOS,1,0,0,0,0,0,0,0,0,0,0,0
2022-07-24,12:10:04,53105,64954,603,1.0,57.97,1.0,1,0.0,0.0,Opera,Windows,1,1,0,0,1,1,0,0,1,1,0,1
2022-06-24,04:08:50,12847,35378,93,1.0,32.93,1.0,1,1.0,0.0,Safari,Windows,0,0,1,1,0,1,0,0,0,0,0,0
2020-10-27,21:26:51,27016,21581,1281,0.0,76.7,1.0,0,0.0,0.0,Opera,Windows,0,1,0,1,0,0,1,1,0,0,0,0
2022-10-27,01:28:43,44689,39531,714,0.0,28.22,0.0,1,0.0,1.0,MSIE,Windows,1,1,0,0,1,1,0,0,1,0,1,0
2021-02-12,17:35:18,33916,39217,1461,0.0,54.86,0.0,0,0.0,1.0,MSIE,Windows,0,0,0,1,0,0,0,1,0,0,0,0
2022-09-11,14:16:41,1130,43197,1409,0.0,15.39,1.0,1,0.0,1.0,Chrome,macOS,0,1,0,1,0,1,0,0,1,0,1,0
2021-04-22,17:49:40,19830,62652,1439,1.0,77.71,0.0,0,1.0,0.0,Safari,macOS,1,0,1,0,0,0,0,0,0,1,0,1
2022-03-24,05:29:44,6596,36812,377,0.0,65.66,1.0,0,1.0,1.0,Opera,Linux,1,1,0,1,0,0,1,1,0,0,0,0
2020-07-23,01:25:05,39947,22686,710,1.0,35.92,0.0,0,1.0,0.0,MSIE,Windows,1,0,0,0,1,0,0,0,1,0,0,1
2022-04-08,08:48:48,21921,50372,514,0.0,42.07,0.0,1,0.0,1.0,Chrome,macOS,1,1,0,0,1,0,1,1,0,0,0,0
2021-07-09,12:21:33,17418,13289,538,0.0,18.99,0.0,1,0.0,0.0,Firefox,Android,0,1,0,1,0,0,0,0,0,0,0,0
2023-05-25,21:25:48,32082,31056,271,0.0,19.23,0.0,0,0.0,0.0,Chrome,Linux,1,1,0,0,0,0,1,0,0,0,1,1
2020-10-13,05:59:19,60749,38252,341,1.0,98.28,1.0,1,1.0,0.0,Firefox,Android,1,1,0,0,0,0,0,1,0,0,0,1
2021-05-08,08:41:06,17319,18198,482,0.0,15.89,0.0,0,0.0,0.0,Safari,macOS,1,0,1,0,1,0,1,1,0,0,1,1
2022-12-08,09:57:07,40455,41331,801,0.0,73.23,0.0,0,1.0,1.0,Chrome,macOS,0,0,1,1,0,0,1,0,0,0,1,0
2021-08-25,14:03:25,31426,40158,891,0.0,51.99,0.0,0,1.0,0.0,Firefox,Android,1,0,0,0,0,1,0,0,1,1,0,1
